song,attached_pic,album,artist,avg_frame_rate,bit_rate,bits_per_raw_sample,channel_layout,channels,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,duration,duration_ts,field_order,filename,format_long_name,format_name,has_b_frames,height,index,level,nb_streams,pix_fmt,probe_score,profile,r_frame_rate,refs,sample_aspect_ratio,sample_fmt,sample_rate,size,start_time,time_base,width,lyricist,composer,lyric,arranger,release_date,distributor,lyric_len
爷爷泡的茶,1,八度空间,周杰伦,0/0,321420,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247.0,328.0,unknown,pc,bt470bg,unknown,328:247,238.5534,21469806,unknown,Jay Chou\八度空间\0407.爷爷泡的茶.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,247.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9584485,0.0,1/90000,328.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：林迈可

爷爷泡的茶 有一种味道叫做家

陆羽泡的茶 听说名和利都不拿

爷爷泡的茶 有一种味道叫做家(爷爷泡的茶口感味觉好阿)

陆羽泡的茶 像幅泼墨的山水画

山泉 在地表蜿蜒 从很久很久以前 我有一张稚气的脸

泉水渗透进矿层岩 爷爷栽种的樟木 树苗在上面

犹记得那年 在一个雨天 那七岁的我 躲在屋簷 却一直想去荡秋千

爷爷抽著烟 说唐朝陆羽 写茶经三卷 流传了千年

那天 我翻阅字典 查什么字眼 形容一件事 很遥远

天边 是否在海角对面 直到九岁才知道浪费时间

这茶桌樟木的横切面 年轮有二十三圈

镜头的另一边跳接我成熟的脸

经过这些年 爷爷的手茧 泡在水里会有茶色蔓延

爷爷泡的茶 有一种味道叫做家 (没法挑剔它 口感味觉还不差)

陆羽泡的茶 听说名和利都不拿 (他牵着一匹瘦马就走天涯)

爷爷泡的茶 有一种味道叫做家 (他满头白发 喝茶时不准说话)

陆羽泡的茶 像幅泼墨的山水画 (唐朝千年的风沙 现在还在刮)

啦啦~ 啦啦啦啦啦~ 啦啦~ 啦啦~ 啦啦啦啦啦~

啦啦~ 啦啦~ 啦啦啦啦啦~ 啦啦~ 啦啦~啦啦啦啦啦~",林迈可,2002-07-18,阿尔发/Bmg,499
回到过去,1,八度空间,周杰伦,0/0,321463,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247.0,328.0,unknown,pc,bt470bg,unknown,328:247,231.526456,20837381,unknown,Jay Chou\八度空间\0408.回到过去.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,247.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9303405,0.0,1/90000,328.0,刘畊宏,周杰伦,"One2Free广告曲

作词：刘畊宏

作曲：周杰伦

编曲：迈可林

一盏黄黄旧旧的灯 时间在旁闷不吭声

寂寞下手毫无分寸 不懂得轻重之分

沉默支撑跃过陌生 静静看着凌晨黄昏

妳的身影 失去平衡 慢慢下沉

黑暗已在空中盘旋 该往哪我看不见

也许爱在梦的另一端 无法存活在真实的空间

想回到过去 试着抱妳在怀里 羞怯的脸带有一点稚气

想看妳看的世界 想在妳梦的画面 只要靠在一起就能感觉甜蜜

想回到过去 试着让故事继续 至少不再让妳离我而去

分散时间的注意 这次会抱得更紧

这样挽留不知还来不来得及 想回到过去

##思绪不断阻挡着回忆播放 盲目的追寻仍然空空荡荡

灰濛濛的夜晚睡意又不知躲到哪去

一转身孤单已躺在身旁

想回到过去 试着抱妳在怀里 羞怯的脸带有一点稚气

想看妳看的世界 想在妳梦的画面 只要靠在一起就能感觉甜蜜

想回到过去 试着让故事继续 至少不再让妳离我而去

分散时间的注意 这次会抱得更紧

这样挽留不知还来不来得及 想回到过去

(沉默支撑跃过陌生 静静看着凌晨黄昏

妳的身影 失去平衡 慢慢下沉...想回到过去)",迈可林,2002-07-18,阿尔发/Bmg,486
米兰的小铁匠,1,八度空间,周杰伦,0/0,321420,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247.0,328.0,unknown,pc,bt470bg,unknown,328:247,238.657878,21479209,unknown,Jay Chou\八度空间\0409.米兰的小铁匠.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,247.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9588700,0.0,1/90000,328.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：洪敬尧

跑遍了牧场 又绕过了村庄

他就站在街角的旧报摊

眼睛盯着 隔壁里的橱窗一把吉他 远远欣赏

木炭 一箩筐 木炭 一直放 木炭 剩一半

火炉烫 小铁匠存钱买希望 在流汗

巴洛克建筑的街道旁

一家烟雾缭绕的酒馆

波兰的吟唱诗人在弹唱

小铁匠在门外 进不去在苦恼 他的铜板还太少

他真的真的想知道 (那首来自东欧的民谣 和弦到底什么调)

米兰的天空刚破晓 (那马蹄铁还要敲多少 吉他才能买得到)

他真的真的想知道 (他不知道怎么办才好 睡不着)

他将那扑满打破了 (小小愿望就快实现了 他在笑)

",洪敬尧,2002-07-18,阿尔发/Bmg,281
最后的战役,1,八度空间,周杰伦,0/0,321349,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247.0,328.0,unknown,pc,bt470bg,unknown,328:247,251.222778,22610050,unknown,Jay Chou\八度空间\0410.最后的战役.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,247.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,10091294,0.0,1/90000,328.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：钟兴民

机枪扫射声中我们寻找遮蔽的战壕

儿时沙雕的城堡毁坏了重新盖就好

可是你那件染血布满弹孔的军外套

却就连祷告手都举不好

在硝烟中想起冰棒汽水的味道

和那些无所事事一整个夏天的年少

我放下枪回忆去年一起毕业的学校

而眼泪一直都忘记要掉

嘲笑的声音在风中不断被练习

这树林间充满了敌意

部队弃守阵地你坚持要我也离去

我怎么能放弃

我留着陪你 强忍着泪滴

有些事真的 来不及 回不去

你脸在抽搐 就快没力气

家乡事不准我再提

我留着陪你 最后的距离

是你的侧脸倒在我的怀里

你慢慢睡去 我摇不醒你

泪水在战壕里决了堤

在硝烟中想起冰棒汽水的味道

和那些无所事事一整个夏天的年少

我放下枪回忆去年一起毕业的学校

而眼泪一直都忘记要掉

嘲笑的声音在风中不断被练习

这树林间充满了敌意

部队弃守阵地你坚持要我也离去

我怎么能放弃

我留着陪你 强忍着泪滴

有些事真的 来不及 回不去

你脸在抽搐 就快没力气

家乡事不准我再提

我留着陪你 最后的距离

是你的侧脸倒在我的怀里

你慢慢睡去 我摇不醒你

泪水在战壕里决了堤",钟兴民,2002-07-18,阿尔发/Bmg,509
夜曲,1,11月的萧邦,周杰伦,0/0,321778,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,228.757478,20588173,unknown,Jay Chou\十一月的萧邦\0801.夜曲.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9201146,0.0,1/90000,550.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

一群嗜血的蚂蚁 被腐肉所吸引 我面无表情 看孤独的风景

失去妳 爱恨开始分明 失去妳 还有什么事好关心

当鸽子不再象征和平 我终于被提醒 广场上喂食的是秃鹰

我用漂亮的押韵 形容被掠夺一空的爱情

啊 乌云开始遮蔽 夜色不干净 公园里 葬礼的回音 在漫天飞行

送妳的 白色玫瑰 在纯黑的环境凋零 乌鸦在树枝上诡异的很安静

静静听 我黑色的大衣 想温暖妳 日渐冰冷的回忆 走过的 走过的 生命

啊 四周弥漫雾气 我在空旷的墓地 老去后还爱妳

为妳弹奏萧邦的夜曲 纪念我死去的爱情

跟夜风一样的声音 心碎的很好听

手在键盘敲很轻 我给的思念很小心

妳埋葬的地方叫幽冥

为妳弹奏萧邦的夜曲 纪念我死去的爱情

而我为妳隐姓埋名 在月光下弹琴

对妳心跳的感应 还是如此温热亲近

怀念妳那鲜红的唇印

那些断翅的蜻蜓 散落在这森林 而我的眼睛 没有丝毫同情

失去妳 泪水混浊不清 失去妳 我连笑容都有阴影

风在长满青苔的屋顶 嘲笑我的伤心 像一口没有水的枯井

我用凄美的字型 描绘后悔莫及的那爱情

为妳弹奏萧邦的夜曲 纪念我死去的爱情

跟夜风一样的声音 心碎的很好听

手在键盘敲很轻 我给的思念很小心

妳埋葬的地方叫幽冥

为妳弹奏萧邦的夜曲 纪念我死去的爱情

而我为妳隐姓埋名 在月光下弹琴

对妳心跳的感应 还是如此温热亲近

怀念妳那鲜红的唇印

一群嗜血的蚂蚁 被腐肉所吸引 我面无表情 看孤独的风景

失去妳 爱恨开始分明 失去妳 还有什么事好关心

当鸽子不再象征和平 我终于被提醒 广场上喂食的是秃鹰

我用漂亮的押韵 形容被掠夺一空的爱情",,2005-11-01,杰威尔音乐,709
蓝色风暴,1,11月的萧邦,周杰伦,0/0,321421,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,286.252978,25762768,unknown,Jay Chou\十一月的萧邦\0802.蓝色风暴.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,11500970,0.0,1/90000,550.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

亘古长夜 善恶交接 我终于懂得流眼泪

洪荒世界 百分之七十都是水 湛蓝的 旷野

在海平面渴望满月 于是我终于学会告解

弥赛亚被世人误解 被分类 爱恨 从此敌对

远离风暴浩劫 在第三章第四节

我正在改写这世界

用观念进行侵略 我们占领整条街 粉刷海洋蓝的季节

一列 超高速的地铁 一路 训练我的听觉

消灭 那些 太琐碎 太异类 让问题尖锐oh

一双 狂奔中的球鞋 一路 强壮着我的肺

面对 这些 太威胁 太强烈 从来不喊累oh

九星联结 排成一列 在感动中我们忏悔

生命珍贵 我用那十四行诗赞美 年轻的 一切

我们在地平线感谢 爱停止向另一边倾斜

这首部曲的管弦乐 太凄美 终于 被人了解

远离风暴浩劫 耍狠不是靠对嘴 我就是传说中的谁

你跟我们很对味 有同一挂的感觉 其他人我根本不屑

一列 超高速的地铁 一路 训练我的听觉

消灭 那些 太琐碎 太异类 让问题尖锐oh

一双 狂奔中的球鞋 一路 强壮着我的肺

面对 这些 太威胁 太强烈 从来不喊累oh",,2005-11-01,杰威尔音乐,462
发如雪,1,11月的萧邦,周杰伦,0/0,321348,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,301.612978,27145168,unknown,Jay Chou\十一月的萧邦\0803.发如雪.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,12115368,0.0,1/90000,550.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

狼牙月 伊人憔悴

我举杯 饮尽了风雪

是谁打翻前世柜  惹尘埃是非

缘字诀 几番轮回

妳锁眉 哭红颜唤不回

纵然青史已经成灰  我爱不灭

繁华如三千东流水  我只取一瓢爱了解

只恋妳化身的蝶

妳发如雪 凄美了离别

我焚香感动了谁

邀明月 让回忆皎洁

爱在月光下完美

妳发如雪 纷飞了眼泪

我等待苍老了谁

红尘醉 微醺的岁月

我用无悔 刻永世爱妳的碑

Rap:

你发如雪 凄美了离别

我焚香感动了谁

邀明月 让回忆皎洁

爱在月光下完美

你发如雪 纷飞了眼泪

我等待苍老了谁

红尘醉 微醺的岁月

啦儿啦 啦儿啦 啦儿啦儿啦

啦儿啦 啦儿啦 啦儿啦儿啦

铜镜映无邪 扎马尾

妳若撒野 今生我把酒奉陪",,2005-11-01,杰威尔音乐,339
黑色毛衣,1,11月的萧邦,周杰伦,0/0,321617,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,251.562378,22640614,unknown,Jay Chou\十一月的萧邦\0804.黑色毛衣.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,10113346,0.0,1/90000,550.0,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：林迈可

监制：周杰伦

一件黑色毛衣 两个人的回忆

雨过之后     更难忘记

忘记我还爱你

你不用在意   流泪也只是刚好而已

我早已经待在谷底

我知道不能再留住你 也知道不能没有骨气

感激你    让我拥有秋天的美丽

看着那白色的蜻蜓  在空中忘了前进

还能不能 重新编织 脑海中起毛球的记忆

再说我爱你  可能雨也不会停

黑色毛衣 藏在哪里 就让回忆永远停在那里",林迈可,2005-11-01,杰威尔音乐,214
四面楚歌,1,11月的萧邦,周杰伦,0/0,321646,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,247.0693,22236237,unknown,Jay Chou\十一月的萧邦\0805.四面楚歌.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9933623,0.0,1/90000,550.0,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

我的生活像拍了一出戏

有超多导演跟编剧

只说了台词一句

而他们配了八百个语气

操控着我的情绪

那根本不是我的口气

想让观众看好戏

最后的目的

还不是在促进收视率

我不知道我有没有勇气 摘下他们的面具

我只知道好像认真的男人最美丽

会不会一直演下去让他们满意

啦啦啦啦啦   啦啦啦啦   啦啦啦ohoh 我不可能再回头

啦啦啦啦啦   啦啦啦啦   啦啦ohoh   我只能一直往前走

我在回家路上

看到路标指著演艺圈

如果选择往前走 我就必需强壮

走着走着 莫名其妙 冲出来好几只狗

我心想我什么时候认养那么多只狗

他们咬著苹果 手里拿着长镜头

好像要对着我诉说什么 阴谋

会说话的狗 他说他是为了狗周刊

看能不能拍我 多换几根骨头

如果伤害我是你的天性 那怜悯是我的座右铭(狗狗狗)

需要我照亮你回家的路 那我会送你们手电筒(狗狗狗)

我告诉他们 八卦是会过去的 新闻是一时的 生活是永久的

音乐是会留下来的 我帮他们写了歌

因为我没写过保育动物之类的歌

我始终还是我 谁都改变不了我

虽然我知道很多弓箭手想射下往上爬的我

当我到了山顶上头 谁都伤不了我

这些弓箭手 辛苦了你们提笔的手 我还是会把你们当朋友

因为我知道 这是你们大家的工作

加油 咬著苹果的狗

虽然不是我的对手 还是可以成为我的狗

啦啦啦啦啦   啦啦啦啦   啦啦啦ohoh  我不可能再回头

啦啦啦啦啦   啦啦啦啦   啦啦啦ohoh 我只能一直往前走",,2005-11-01,杰威尔音乐,667
枫,1,11月的萧邦,周杰伦,0/0,321468,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,277.005656,24930509,unknown,Jay Chou\十一月的萧邦\0806.枫.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,11131071,0.0,1/90000,550.0,宋健彰,周杰伦,"作词：宋健彰(弹头)

作曲：周杰伦

乌云在我们心里搁下一块阴影

我聆听沉寂已久的心情

清晰透明 就像美丽的风景 总在回忆里才看的清

被伤透的心能不能够继续爱我

我用力牵起没温度的双手

过往温柔已经被时间上锁

只剩挥散不去的难过

缓缓飘落的枫叶像思念

我点燃烛火温暖岁末的秋天

极光掠夺天边 北风掠过想你的容颜

我把爱烧成了落叶 却换不回熟悉的那张脸

缓缓飘落的枫叶像思念

为何挽回要赶在冬天来之前

爱你穿越时间 两行来自秋末的眼泪

让爱渗透了地面 我要的只是妳在我身边

被伤透的心能不能够继续爱我

我用力牵起没温度的双手

过往温柔已经被时间上锁 只剩挥散不去的难过

在山腰间飘逸的红雨 随着北风凋零

我轻轻摇曳风铃

想 唤醒被遗弃的爱情 雪花已铺满了地

深怕窗外枫叶已结成冰

缓缓飘落的枫叶像思念

我点燃烛火温暖岁末的秋天

极光掠夺天边 北风掠过想你的容颜

我把爱烧成了落叶 却换不回熟悉的那张脸

缓缓飘落的枫叶像思念

为何挽回要赶在冬天来之前

爱你穿越时间 两行来自秋末的眼泪

让爱渗透了地面 我要的只是妳在我身边",,2005-11-01,杰威尔音乐,489
浪漫手机,1,11月的萧邦,周杰伦,0/0,321692,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,240.381978,21634378,unknown,Jay Chou\十一月的萧邦\0807.浪漫手机.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9666130,0.0,1/90000,550.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

轻轻放 我就是卸不下对你的喜欢

原来爱会慢慢增加重量

想关上这城市所有的灯光

黑暗中专心闻你的发香

这夜晚 让暗恋很有画面感 回想

与你约会过的地方 都舍不得删

在脑海里储存欣赏

你微笑浏览 手机里的浪漫

原来真心送出爱是这么简单

温习萤幕上 妳可爱的模样

关于缘分的解释我又多传了一行

妳微笑浏览手机里的浪漫

原来爱情可以来得这么突然

短信的桥梁 将暧昧期拉长

我们的感情蔓延滋长用文字培养 在虚拟土壤

电视墙 嘈杂的情歌还在拼命播放

我安静在闹区等来电铃响

有一些话打好了却不敢传

怕收到信息的妳在为难

街道上 人潮衬托我的孤单 想像

谁幸运的陪在妳身旁 却误会一场

妳也在等妳手机响

妳微笑浏览 手机里的浪漫

原来真心送出爱是这么简单

温习萤幕上 妳可爱的模样

关于缘分的解释 我又多传了一行

妳微笑浏览 手机里的浪漫

原来爱情可以来得这么突然

短信的桥梁 将暧昧期拉长

我们的感情蔓延滋长用文字培养 在虚拟土壤",,2005-11-01,杰威尔音乐,454
逆鳞,1,11月的萧邦,周杰伦,0/0,321737,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,550.0,550.0,unknown,pc,bt470bg,unknown,1:1,234.060325,21065429,unknown,Jay Chou\十一月的萧邦\0808.逆鳞.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,550.0,1,-99.0,2,yuvj420p,51,unknown,90000/1,1.0,1:1,s16p,44100,9413260,0.0,1/90000,550.0,黄俊郎,周杰伦,"作词：黄俊郎

作曲：周杰伦

而生命 对每个人都不公平也没道理

只能扑向泥泞迎向那阵骤雨由不得你

突来的骤雨 这条街一路泥泞 就像人生 不过是一场即兴

整个世界 正在对我们挑衅 就算如此还是得无惧前进

手中的邮报 封面的人在微笑 下个路口 生命在暗巷尖叫

活着只是 油墨上面的一角 明天之后 还有谁翻阅得到

我跟你用不同方式 踩过前方带刺荆棘

你嚣张不畏惧退缩 我低头沉默却坚定

用力的还击 发出声音 让他们安静 不敢相信

继续前进 他们畏惧 睁大眼睛 他们躲避

然后放弃 专心聆听 我的声音

而生命 对每个人都不公平也没道理

只能扑向泥泞迎向那阵骤雨由不得你

如果生命对每个人都不公平也没道理

那就让我带着孤寂继续前进直到光明

我 我 我 只有一种容貌 我就是永远不会倒

我就算逆境环绕 我面对也要带着笑

我只有一种咆哮，我要让他们都知道

我生命再怎么粗糙，我都要活的很骄傲

我说自尊啊 看起来或许可笑

但它至少 撑着我，试着不让我跌倒

活着 如果只是不甘寂寞的喧嚣

那就咆哮吧 让每个人都能听得到

用力的还击 发出声音 让他们安静 不敢相信

继续前进 他们畏惧 睁大眼睛 他们躲避

然后放弃 专心聆听 我的声音

而生命 对每个人都不公平也没道理

只能扑向泥泞迎向那阵骤雨由不得你

如果生命对每个人都不公平也没道理

那就让我带着孤寂继续前进直到光明",,2005-11-01,杰威尔音乐,605
